atDate,close,adjClose,monthReturnSign,yearReturnSign
200612,5.05,4.23658,0,0
200701,5.91,4.95805,1,0
200702,7.29,6.11577,1,0
200703,8.35,7.00503,1,0
200704,7.77,6.51846,-1,0
200705,10.08,8.45637,1,0
200706,11.72,9.83221,1,0
200707,14.82,12.43288,1,0
200708,15.36,12.8859,1,0
200709,23.1,19.37919,1,0
200710,25.85,21.77207,1,0
200711,24.65,20.76137,-1,0
200712,24.5,20.63504,-1,1
200801,17.88,15.05937,-1,1
200802,17.66,14.87407,-1,1
200803,13.56,11.42086,-1,1
200804,16.5,13.89707,1,1
200805,17.5,14.80009,1,1
200806,13.64,11.53562,-1,1
200807,14.1,11.92465,1,-1
200808,13.24,11.19733,-1,-1
200809,7.98,6.74884,-1,-1
200810,4.48,3.78882,-1,-1
200811,4.66,3.94105,1,-1
200812,6.17,5.21809,1,-1
200901,5.75,4.86289,-1,-1
200902,4.81,4.06791,-1,-1
200903,5.72,4.83752,1,-1
200904,6.74,5.70015,1,-1
200905,9.22,7.95563,1,-1
200906,9.18,7.92112,-1,-1
200907,10.86,9.37073,1,-1
200908,9.81,8.46472,-1,-1
200909,10.14,8.74947,1,1
200910,11.16,9.62959,1,1
200911,13.14,11.33807,1,1
200912,14.24,12.28722,1,1
201001,11.9,10.26812,-1,1
201002,12.38,10.68229,1,1
201003,12.12,10.45795,-1,1
201004,12.04,10.38892,-1,1
201005,10.68,9.36921,-1,1
201006,9.89,8.67617,-1,1
201007,10.84,9.50957,1,1
201008,10.96,9.61484,1,1
201009,12.84,11.2641,1,1
201010,13.4,11.75537,1,1
201011,12.28,10.77283,-1,-1
201012,12.14,10.65002,-1,-1
201101,11.38,9.98329,-1,-1
201102,11.1,9.73766,-1,-1
201103,10.6,9.29903,-1,-1
201104,10.82,9.66384,1,-1
201105,10.52,9.39589,-1,1
201106,10.48,9.36017,-1,1
201107,11.24,10.03896,1,1
201108,10.44,9.32444,-1,-1
201109,7.07,6.31454,-1,-1
201110,9.89,8.83321,1,-1
201111,8.75,7.81503,-1,-1
201112,8.38,7.48456,-1,-1
201201,9.74,8.69924,1,-1
201202,9.95,8.8868,1,-1
201203,8.71,7.7793,-1,-1
201204,8.91,7.95793,1,-1
201205,7.19,6.6654,-1,-1
201206,6.34,5.87742,-1,-1
201207,7.15,6.62832,1,-1
201208,6.46,5.98866,-1,-1
201209,7.08,6.56343,1,1
201210,7.7,7.13819,1,-1
201211,7.82,7.24943,1,-1
201212,8.42,7.80566,1,1
201301,8.65,8.01887,1,-1
201302,7.69,7.12892,-1,-1
201303,6.92,6.4151,-1,-1
201304,5.97,5.53441,-1,-1
201305,5.06,4.91378,-1,-1
201306,4.06,3.94268,-1,-1
201307,4.14,4.02037,1,-1
201308,4.57,4.43794,1,-1
201309,4.64,4.50592,1,-1
201310,4.76,4.62245,1,-1
201311,5.2,5.04974,1,-1
201312,4.36,4.23401,-1,-1
201401,3.88,3.76788,-1,-1
201402,3.97,3.85528,1,-1
201403,4.37,4.24372,1,-1
201404,4.19,4.06892,-1,-1
201405,4.42,4.39295,1,-1
201406,4.03,4.00533,-1,1
201407,4.69,4.66129,1,1
201408,4.72,4.69111,1,1
201409,4.54,4.51221,-1,1
201410,4.75,4.72093,1,1
201411,4.84,4.81038,1,-1
201412,4.86,4.83025,1,1
201501,4.27,4.24387,-1,1
201502,4.18,4.15442,-1,1
201503,4.28,4.2538,1,1
201504,5.11,5.07872,1,1
201505,4.7,4.67123,-1,1
201506,4.63,4.63,-1,1
201507,3.79,3.79,-1,-1
201508,3.62,3.62,-1,-1
201509,3.13,3.13,-1,-1
201510,3.33,3.33,1,-1
201511,3.12,3.12,-1,-1
201512,2.97,2.97,-1,-1
201601,2.63,2.63,-1,-1
201602,2.6,2.6,-1,-1
201603,3.22,3.22,1,-1
201604,3.68,3.68,1,-1
201605,3.49,3.49,-1,-1
201606,4.03,4.03,1,-1
201607,4.09,4.09,1,1
201608,3.71,3.71,-1,1
201609,4.19,4.19,1,1
