atDate,settleDate,susp,closing,bid,ask,low,high,vol,turn,VWAP,adjClose,adjBid,adjAsk,adjLow,adjHigh,adjVol,adjVWAP,totalRet
2016-10-19,2016-10-21,0,9.46,9.46,9.49,9.36,9.72,84944354,809604184,9.53099466,9.46,9.46,9.49,9.36,9.72,84944354,9.53099,-0.01356
2016-10-18,2016-10-20,0,9.59,9.58,9.59,9.5,9.68,42533965,407750258,9.58646244,9.59,9.58,9.59,9.5,9.68,42533965,9.58646,-0.00104
2016-10-17,2016-10-19,0,9.6,9.6,9.61,9.46,9.75,75791217,726043457,9.57951971,9.6,9.6,9.61,9.46,9.75,75791217,9.57952,-0.02834
2016-10-14,2016-10-18,0,9.88,9.87,9.88,9.61,9.92,55781433,547842574,9.82123521,9.88,9.87,9.88,9.61,9.92,55781433,9.82124,0.0281
2016-10-13,2016-10-17,0,9.61,9.6,9.61,9.51,9.77,46946908,450207544,9.58971662,9.61,9.6,9.61,9.51,9.77,46946908,9.58972,-0.01436
2016-10-12,2016-10-14,0,9.75,9.74,9.75,9.66,9.94,62847183,611983576,9.7376453,9.75,9.74,9.75,9.66,9.94,62847183,9.73765,-0.01911
2016-10-11,2016-10-13,0,9.94,9.93,9.94,9.67,10,213744470,2117978182,9.90892621,9.94,9.93,9.94,9.67,10,213744470,9.90893,0.05632
2016-10-07,2016-10-12,0,9.41,9.4,9.41,9.31,9.51,32037204,300812450,9.38947263,9.41,9.4,9.41,9.31,9.51,32037204,9.38947,-0.00423
2016-10-06,2016-10-11,0,9.45,9.44,9.45,9.37,9.53,28687596,270775583,9.43876869,9.45,9.44,9.45,9.37,9.53,28687596,9.43877,-0.00211
2016-10-05,2016-10-07,0,9.47,9.46,9.47,9.41,9.55,31105045,295193532,9.49021395,9.47,9.46,9.47,9.41,9.55,31105045,9.49021,0.00212
2016-10-04,2016-10-06,0,9.45,9.44,9.45,9.42,9.58,30014997,284366112,9.47413428,9.45,9.44,9.45,9.42,9.58,30014997,9.47413,-0.00211
2016-10-03,2016-10-05,0,9.47,9.46,9.47,9.39,9.52,29596880,279988217,9.46005853,9.47,9.46,9.47,9.39,9.52,29596880,9.46006,0.01719
2016-09-30,2016-10-04,0,9.31,9.31,9.34,9.31,9.52,39353523,369673111,9.3936472,9.31,9.31,9.34,9.31,9.52,39353523,9.39365,-0.02513
2016-09-29,2016-10-03,0,9.55,9.54,9.55,9.45,9.73,38562616,370135813,9.59830663,9.55,9.54,9.55,9.45,9.73,38562616,9.59831,0.00105
2016-09-28,2016-09-30,0,9.54,9.53,9.54,9.42,9.57,55369551,526547301,9.50969064,9.54,9.53,9.54,9.42,9.57,55369551,9.50969,0.01059
2016-09-27,2016-09-29,0,9.44,9.44,9.45,9.29,9.52,41941524,395761241,9.43602433,9.44,9.44,9.45,9.29,9.52,41941524,9.43602,0.0064
2016-09-26,2016-09-28,0,9.38,9.36,9.38,9.3,9.48,36943575,347814346,9.41474522,9.38,9.36,9.38,9.3,9.48,36943575,9.41475,-0.01055
2016-09-23,2016-09-27,0,9.48,9.47,9.48,9.43,9.69,119685873,1145643572,9.57208686,9.48,9.47,9.48,9.43,9.69,119685873,9.57209,0.0429
2016-09-22,2016-09-26,0,9.09,9.09,9.1,9.06,9.24,28721398,262020717,9.12283995,9.09,9.09,9.1,9.06,9.24,28721398,9.12284,-0.0011
2016-09-21,2016-09-23,0,9.1,9.1,9.12,9.05,9.17,17905880,163339525,9.12211659,9.1,9.1,9.12,9.05,9.17,17905880,9.12212,-0.00655
2016-09-20,2016-09-22,0,9.16,9.14,9.16,9,9.21,41401226,376227825,9.08735951,9.16,9.14,9.16,9,9.21,41401226,9.08736,-0.00543
2016-09-19,2016-09-21,0,9.21,9.2,9.21,9.18,9.41,50063226,462861642,9.24554167,9.21,9.2,9.21,9.18,9.41,50063226,9.24554,0.01768
2016-09-15,2016-09-20,0,9.05,9.05,9.08,8.88,9.12,39048248,352464445,9.02638308,9.05,9.05,9.08,8.88,9.12,39048248,9.02638,-0.00221
2016-09-14,2016-09-19,0,9.07,9.04,9.07,8.96,9.09,25013861,226124548,9.0399698,9.07,9.04,9.07,8.96,9.09,25013861,9.03997,0.01002
2016-09-13,2016-09-15,0,8.98,8.97,8.98,8.96,9.18,50851190,459759358,9.04127038,8.98,8.97,8.98,8.96,9.18,50851190,9.04127,0.00223
2016-09-12,2016-09-14,0,8.96,8.96,8.97,8.91,9.13,72500646,650423461,8.97127815,8.96,8.96,8.97,8.91,9.13,72500646,8.97128,-0.04579
2016-09-09,2016-09-13,0,9.39,9.37,9.39,9.21,9.39,70077260,652852721,9.31618504,9.39,9.37,9.39,9.21,9.39,70077260,9.31619,0.01185
2016-09-08,2016-09-12,0,9.28,9.28,9.29,9.11,9.43,54543565,505586241,9.26940219,9.28,9.28,9.29,9.11,9.43,54543565,9.2694,0.0131
2016-09-07,2016-09-09,0,9.16,9.16,9.17,9.07,9.23,39364620,360850837,9.16688227,9.16,9.16,9.17,9.07,9.23,39364620,9.16688,-0.00973
2016-09-06,2016-09-08,0,9.25,9.22,9.25,9.13,9.25,29351657,270259486,9.20763983,9.25,9.22,9.25,9.13,9.25,29351657,9.20764,0.00217
2016-09-05,2016-09-07,0,9.23,9.23,9.24,9.14,9.27,56779378,522673249,9.20533594,9.23,9.23,9.24,9.14,9.27,56779378,9.20534,0.01876
2016-09-02,2016-09-06,0,9.06,9.05,9.06,8.92,9.12,32384720,292950213,9.04593935,9.06,9.05,9.06,8.92,9.12,32384720,9.04594,0.01456
2016-09-01,2016-09-05,0,8.93,8.91,8.93,8.64,9.05,45385574,403391601,8.88810178,8.93,8.91,8.93,8.64,9.05,45385574,8.8881,0.01593
2016-08-31,2016-09-02,0,8.79,8.79,8.8,8.78,8.96,37784430,332990503,8.81290264,8.79,8.79,8.8,8.78,8.96,37784430,8.8129,-0.01678
2016-08-30,2016-09-01,0,8.94,8.92,8.94,8.88,9.07,32473265,290010622,8.93075033,8.94,8.92,8.94,8.88,9.07,32473265,8.93075,0
2016-08-29,2016-08-31,0,8.94,8.93,8.94,8.89,9.14,50187250,449520425,8.95686504,8.94,8.93,8.94,8.89,9.14,50187250,8.95687,-0.01974
2016-08-26,2016-08-30,0,9.12,9.11,9.12,8.99,9.14,26035840,236131687,9.06948602,9.12,9.11,9.12,8.99,9.14,26035840,9.06949,0.00773
2016-08-25,2016-08-29,0,9.05,9.04,9.05,8.98,9.11,25240572,228231144,9.04223343,9.05,9.04,9.05,8.98,9.11,25240572,9.04223,-0.0033
2016-08-24,2016-08-26,0,9.08,9.07,9.08,8.96,9.15,28726703,259649310,9.0386046,9.08,9.07,9.08,8.96,9.15,28726703,9.0386,0
