atDate,settleDate,susp,closing,bid,ask,low,high,vol,turn,VWAP,adjClose,adjBid,adjAsk,adjLow,adjHigh,adjVol,adjVWAP,totalRet
2016-10-19,2016-10-21,0,4.85,4.85,4.86,4.82,4.88,16851369,81654156,4.84555029,4.85,4.85,4.86,4.82,4.88,16851369,4.84555,-0.00206
2016-10-18,2016-10-20,0,4.86,4.86,4.87,4.81,4.94,11535224,56173838,4.86976568,4.86,4.86,4.87,4.81,4.94,11535224,4.86977,0.0083
2016-10-17,2016-10-19,0,4.82,4.82,4.83,4.82,4.87,15291790,74132507,4.84786327,4.82,4.82,4.83,4.82,4.87,15291790,4.84786,-0.00413
2016-10-14,2016-10-18,0,4.84,4.84,4.85,4.82,4.9,14319136,69334707,4.8421013,4.84,4.84,4.85,4.82,4.9,14319136,4.8421,-0.00206
2016-10-13,2016-10-17,0,4.85,4.85,4.86,4.82,4.99,13905748,68023309,4.89174038,4.85,4.85,4.86,4.82,4.99,13905748,4.89174,-0.02806
2016-10-12,2016-10-14,0,4.99,4.97,4.99,4.93,4.99,12526029,62164697,4.96284154,4.99,4.97,4.99,4.93,4.99,12526029,4.96284,0.00201
2016-10-11,2016-10-13,0,4.98,4.98,4.99,4.92,5.08,12643851,62902838,4.97497463,4.98,4.98,4.99,4.92,5.08,12643851,4.97497,-0.0119
2016-10-07,2016-10-12,0,5.04,5.03,5.04,4.99,5.13,13658800,68716002,5.03089598,5.04,5.03,5.04,4.99,5.13,13658800,5.0309,-0.01176
2016-10-06,2016-10-11,0,5.1,5.1,5.11,5.02,5.12,9414863,47795045,5.07655236,5.1,5.1,5.11,5.02,5.12,9414863,5.07655,0.0099
2016-10-05,2016-10-07,0,5.05,5.03,5.05,4.94,5.05,19364830,96770596,4.99723447,5.05,5.03,5.05,4.94,5.05,19364830,4.99723,-0.00198
2016-10-04,2016-10-06,0,5.06,5.03,5.06,4.91,5.06,21547177,107175739,4.97400374,5.06,5.03,5.06,4.91,5.06,21547177,4.974,0.02637
2016-10-03,2016-10-05,0,4.93,4.91,4.93,4.83,4.97,13459886,65999882,4.9034503,4.93,4.91,4.93,4.83,4.97,13459886,4.90345,0.02708
2016-09-30,2016-10-04,0,4.8,4.8,4.81,4.75,4.83,17116518,82161296,4.80011741,4.8,4.8,4.81,4.75,4.83,17116518,4.80012,-0.01031
2016-09-29,2016-10-03,0,4.85,4.84,4.85,4.8,4.87,13305678,64239937,4.82800929,4.85,4.84,4.85,4.8,4.87,13305678,4.82801,0.00414
2016-09-28,2016-09-30,0,4.83,4.82,4.83,4.8,4.89,16545189,79923998,4.83064884,4.83,4.82,4.83,4.8,4.89,16545189,4.83065,-0.01227
2016-09-27,2016-09-29,0,4.89,4.88,4.89,4.66,4.9,31854009,153908621,4.83168762,4.89,4.88,4.89,4.66,4.9,31854009,4.83169,0.03383
2016-09-26,2016-09-28,0,4.73,4.72,4.73,4.71,4.83,14396678,68537903,4.76067486,4.73,4.72,4.73,4.71,4.83,14396678,4.76067,-0.02474
2016-09-23,2016-09-27,0,4.85,4.84,4.85,4.83,4.94,11174490,54555869,4.88217977,4.85,4.84,4.85,4.83,4.94,11174490,4.88218,-0.00206
2016-09-22,2016-09-26,0,4.86,4.86,4.87,4.8,4.97,19841455,96758736,4.87659479,4.86,4.86,4.87,4.8,4.97,19841455,4.87659,0.0125
2016-09-21,2016-09-23,0,4.8,4.8,4.81,4.76,4.83,22818000,109451210,4.79670479,4.8,4.8,4.81,4.76,4.83,22818000,4.7967,-0.00415
