atDate,settleDate,susp,closing,bid,ask,low,high,vol,turn,VWAP,adjClose,adjBid,adjAsk,adjLow,adjHigh,adjVol,adjVWAP,totalRet
2016-10-19,2016-10-21,0,4.46,4.44,4.46,4.41,4.55,10575991,47387395,4.48065765,4.46,4.44,4.46,4.41,4.55,10575991,4.48066,0.0045
2016-10-18,2016-10-20,0,4.44,4.43,4.44,4.38,4.46,10360213,45807645,4.42149645,4.44,4.43,4.44,4.38,4.46,10360213,4.4215,0.01602
2016-10-17,2016-10-19,0,4.37,4.36,4.37,4.27,4.48,15434596,68017757,4.40683754,4.37,4.36,4.37,4.27,4.48,15434596,4.40684,0.00924
2016-10-14,2016-10-18,0,4.33,4.31,4.33,4.24,4.34,8681067,37189759,4.28400783,4.33,4.31,4.33,4.24,4.34,8681067,4.28401,0.00698
2016-10-13,2016-10-17,0,4.3,4.29,4.3,4.27,4.38,14546013,62581582,4.30231858,4.3,4.29,4.3,4.27,4.38,14546013,4.30232,-0.00232
2016-10-12,2016-10-14,0,4.31,4.3,4.31,4.25,4.36,11525377,49381744,4.28460987,4.31,4.3,4.31,4.25,4.36,11525377,4.28461,-0.01598
2016-10-11,2016-10-13,0,4.38,4.37,4.38,4.25,4.46,14942563,64925436,4.34499998,4.38,4.37,4.38,4.25,4.46,14942563,4.345,-0.00455
2016-10-07,2016-10-12,0,4.4,4.39,4.4,4.36,4.52,23068635,102187064,4.42969703,4.4,4.39,4.4,4.36,4.52,23068635,4.4297,0
2016-10-06,2016-10-11,0,4.4,4.39,4.4,4.34,4.51,22372628,98740141,4.41343507,4.4,4.39,4.4,4.34,4.51,22372628,4.41344,0.02564
2016-10-05,2016-10-07,0,4.29,4.28,4.29,4.18,4.34,18298057,78450871,4.28738805,4.29,4.28,4.29,4.18,4.34,18298057,4.28739,0.01659
2016-10-04,2016-10-06,0,4.22,4.21,4.22,4.11,4.28,11085000,46757570,4.21809382,4.22,4.21,4.22,4.11,4.28,11085000,4.21809,0.02427
2016-10-03,2016-10-05,0,4.12,4.11,4.12,4.11,4.34,16512216,68834393,4.16869504,4.12,4.11,4.12,4.11,4.34,16512216,4.1687,-0.01671
2016-09-30,2016-10-04,0,4.19,4.19,4.23,4.19,4.34,14607548,62191123,4.25746491,4.19,4.19,4.23,4.19,4.34,14607548,4.25746,-0.02558
2016-09-29,2016-10-03,0,4.3,4.29,4.3,4.03,4.31,35342527,149450337,4.22862624,4.3,4.29,4.3,4.03,4.31,35342527,4.22863,0.075
2016-09-28,2016-09-30,0,4,3.99,4,3.9,4.02,7590973,30029847,3.95599444,4,3.99,4,3.9,4.02,7590973,3.95599,0.00503
2016-09-27,2016-09-29,0,3.98,3.98,3.99,3.92,4.04,7465772,29742724,3.98387789,3.98,3.98,3.99,3.92,4.04,7465772,3.98388,-0.01241
2016-09-26,2016-09-28,0,4.03,4.01,4.03,3.94,4.12,14785000,59889720,4.05070815,4.03,4.01,4.03,3.94,4.12,14785000,4.05071,-0.01707
2016-09-23,2016-09-27,0,4.1,4.08,4.1,4.03,4.12,11382860,46324941,4.06971016,4.1,4.08,4.1,4.03,4.12,11382860,4.06971,0.00737
