atDate,settleDate,susp,closing,bid,ask,low,high,vol,turn,VWAP,adjClose,adjBid,adjAsk,adjLow,adjHigh,adjVol,adjVWAP,totalRet
2016-10-19,2016-10-21,0,77.7,77.45,77.7,77.35,78,1821521,141498555,77.68153922,77.7,77.45,77.7,77.35,78,1821521,77.68154,0.00258
2016-10-18,2016-10-20,0,77.5,77.5,77.55,77.2,77.8,1609554,124809789,77.54308896,77.5,77.5,77.55,77.2,77.8,1609554,77.54309,0.00194
2016-10-17,2016-10-19,0,77.35,77.2,77.35,76.8,77.7,1963485,151647225,77.2337069,77.35,77.2,77.35,76.8,77.7,1963485,77.23371,-0.00129
2016-10-14,2016-10-18,0,77.45,77.4,77.45,76.6,77.5,2524919,195275741,77.33940812,77.45,77.4,77.45,76.6,77.5,2524919,77.33941,0.01242
2016-10-13,2016-10-17,0,76.5,76.5,76.6,76.5,77.8,5146191,395906475,76.93194345,76.5,76.5,76.6,76.5,77.8,5146191,76.93194,-0.01671
2016-10-12,2016-10-14,0,77.8,77.8,77.85,77.2,78,2487795,193571189,77.8083359,77.8,77.8,77.85,77.2,78,2487795,77.80834,0.00582
2016-10-11,2016-10-13,0,77.35,77.35,77.45,77.35,79.05,4405961,343342511,77.92681574,77.35,77.35,77.45,77.35,79.05,4405961,77.92682,-0.01465
2016-10-07,2016-10-12,0,78.5,78.5,78.6,78.5,78.95,2594786,204024773,78.62874742,78.5,78.5,78.6,78.5,78.95,2594786,78.62875,-0.00254
2016-10-06,2016-10-11,0,78.7,78.7,78.85,78.7,79.5,2865147,226045283,78.89482913,78.7,78.7,78.85,78.7,79.5,2865147,78.89483,-0.00506
2016-10-05,2016-10-07,0,79.1,79.05,79.1,79.05,79.9,2530398,200589620,79.27196433,79.1,79.05,79.1,79.05,79.9,2530398,79.27196,-0.00566
2016-10-04,2016-10-06,0,79.55,79.55,79.65,79.5,80.3,2590677,206527789,79.71962116,79.55,79.55,79.65,79.5,80.3,2590677,79.71962,-0.00934
2016-10-03,2016-10-05,0,80.3,80.3,80.4,80.15,80.75,2298483,184777515,80.39107316,80.3,80.3,80.4,80.15,80.75,2298483,80.39107,0.00187
2016-09-30,2016-10-04,0,80.15,80.1,80.15,79.5,80.15,4817235,384790243,79.87782265,80.15,80.1,80.15,79.5,80.15,4817235,79.87782,0
2016-09-29,2016-10-03,0,80.15,80.15,80.4,80,80.75,1587476,127433638,80.27437139,80.15,80.15,80.4,80,80.75,1587476,80.27437,-0.00187
2016-09-28,2016-09-30,0,80.3,80.25,80.3,79.6,80.3,1229966,98433446,80.02940406,80.3,80.25,80.3,79.6,80.3,1229966,80.0294,0.00062
2016-09-27,2016-09-29,0,80.25,80.2,80.25,79.5,80.25,2288222,182821426,79.89671719,80.25,80.2,80.25,79.5,80.25,2288222,79.89672,0.00943
2016-09-26,2016-09-28,0,79.5,79.5,79.6,79.5,80.4,2025190,161517954,79.75446946,79.5,79.5,79.6,79.5,80.4,2025190,79.75447,-0.00935
2016-09-23,2016-09-27,0,80.25,80.2,80.25,79.6,80.75,3358818,269374796,80.1992832,80.25,80.2,80.25,79.6,80.75,3358818,80.19928,-0.00434
2016-09-22,2016-09-26,0,80.6,80.55,80.6,79.9,80.7,2130446,171430205,80.4668154,80.6,80.55,80.6,79.9,80.7,2130446,80.46682,0.00939
2016-09-21,2016-09-23,0,79.85,79.8,79.85,79.7,80.2,1779567,142162614,79.88607004,79.85,79.8,79.85,79.7,80.2,1779567,79.88607,-0.00436
2016-09-20,2016-09-22,0,80.2,80.2,80.25,79.35,80.45,2946307,235583399,79.95887699,80.2,80.2,80.25,79.35,80.45,2946307,79.95888,0.00754
2016-09-19,2016-09-21,0,79.6,79.55,79.6,78.95,80.45,3503478,278611378,79.5242265,79.6,79.55,79.6,78.95,80.45,3503478,79.52423,0.01144
2016-09-15,2016-09-20,0,78.7,78.7,78.8,78.5,79.1,3195045,251620146,78.7532401,78.7,78.7,78.8,78.5,79.1,3195045,78.75324,0.00319
2016-09-14,2016-09-19,0,78.45,78.45,78.7,78.4,79.2,3208595,252861934,78.80768187,78.45,78.45,78.7,78.4,79.2,3208595,78.80768,0
2016-09-13,2016-09-15,0,78.45,78.45,78.55,78.45,79.85,3033335,239806151,79.05692942,78.45,78.45,78.55,78.45,79.85,3033335,79.05693,-0.01072
2016-09-12,2016-09-14,0,79.3,79.3,79.35,79.3,80.5,4670195,373110550,79.89185676,79.3,79.3,79.35,79.3,80.5,4670195,79.89186,-0.02099
