atDate,settleDate,susp,closing,bid,ask,low,high,vol,turn,VWAP,adjClose,adjBid,adjAsk,adjLow,adjHigh,adjVol,adjVWAP,totalRet
2016-10-19,2016-10-21,0,5.75,5.75,5.76,5.73,5.83,28956176,167079664,5.77008732,5.75,5.75,5.76,5.73,5.83,28956176,5.77009,-0.01372
2016-10-18,2016-10-20,0,5.83,5.82,5.83,5.74,5.83,65905102,382126529,5.79813273,5.83,5.82,5.83,5.74,5.83,65905102,5.79813,0.02281
2016-10-17,2016-10-19,0,5.7,5.69,5.7,5.65,5.71,51105404,290741075,5.68904758,5.7,5.69,5.7,5.65,5.71,51105404,5.68905,-0.0035
2016-10-14,2016-10-18,0,5.72,5.72,5.73,5.67,5.76,89165111,509980898,5.71951173,5.72,5.72,5.73,5.67,5.76,89165111,5.71951,0.0106
2016-10-13,2016-10-17,0,5.66,5.65,5.66,5.62,5.82,137397833,780199604,5.67839817,5.66,5.65,5.66,5.62,5.82,137397833,5.6784,-0.02749
2016-10-12,2016-10-14,0,5.82,5.81,5.82,5.73,5.85,109245685,631940821,5.78458381,5.82,5.81,5.82,5.73,5.85,109245685,5.78458,-0.00513
2016-10-11,2016-10-13,0,5.85,5.84,5.85,5.77,6,132594401,775959779,5.85213081,5.85,5.84,5.85,5.77,6,132594401,5.85213,-0.01349
2016-10-07,2016-10-12,0,5.93,5.92,5.93,5.9,5.96,71937446,426677660,5.9312317,5.93,5.92,5.93,5.9,5.96,71937446,5.93123,-0.00336
2016-10-06,2016-10-11,0,5.95,5.95,5.96,5.86,5.99,98560752,586773702,5.95342152,5.95,5.95,5.96,5.86,5.99,98560752,5.95342,0.01709
2016-10-05,2016-10-07,0,5.85,5.84,5.85,5.66,5.89,112199449,654117354,5.82995157,5.85,5.84,5.85,5.66,5.89,112199449,5.82995,0.02094
2016-10-04,2016-10-06,0,5.73,5.72,5.73,5.69,5.75,40433134,231251889,5.71936593,5.73,5.72,5.73,5.69,5.75,40433134,5.71937,0.00703
2016-10-03,2016-10-05,0,5.69,5.68,5.69,5.65,5.76,52280120,297637296,5.69312572,5.69,5.68,5.69,5.65,5.76,52280120,5.69313,0.00708
2016-09-30,2016-10-04,0,5.65,5.64,5.65,5.6,5.72,84404164,478267334,5.66639501,5.65,5.64,5.65,5.6,5.72,84404164,5.6664,-0.00528
2016-09-29,2016-10-03,0,5.68,5.67,5.68,5.57,5.73,197556317,1121715742,5.67795431,5.68,5.67,5.68,5.57,5.73,197556317,5.67795,0.04029
2016-09-28,2016-09-30,0,5.46,5.46,5.47,5.4,5.49,44972564,244486111,5.43633916,5.46,5.46,5.47,5.4,5.49,44972564,5.43634,-0.00365
2016-09-27,2016-09-29,0,5.48,5.48,5.49,5.38,5.53,78201217,427976915,5.4727654,5.48,5.48,5.49,5.38,5.53,78201217,5.47277,0.01859
2016-09-26,2016-09-28,0,5.38,5.37,5.38,5.33,5.51,70335092,379588012,5.39685101,5.38,5.37,5.38,5.33,5.51,70335092,5.39685,-0.02004
