atDate,settleDate,susp,closing,bid,ask,low,high,vol,turn,VWAP,adjClose,adjBid,adjAsk,adjLow,adjHigh,adjVol,adjVWAP,totalRet
2015-06-02,2015-06-04,1,0,0,0,0,0,0,0,0,115,0,0,0,0,0,0,0
2015-06-01,2015-06-03,1,0,0,0,0,0,0,0,0,115,0,0,0,0,0,0,0
2015-05-29,2015-06-02,1,0,0,0,0,0,0,0,0,115,0,0,0,0,0,0,0
2015-05-28,2015-06-01,1,0,0,0,0,0,0,0,0,115,0,0,0,0,0,0,0
2015-05-27,2015-05-29,1,0,0,0,0,0,0,0,0,115,0,0,0,0,0,0,0
2015-05-26,2015-05-28,0,115,114.1,115,114.1,119.4,11305549,1314095112,116.23452448,115,114.1,115,114.1,119.4,11305549,116.23452,-0.0246
2015-05-22,2015-05-27,0,117.9,117.9,118,114,118,7345550,862367524,117.39999374,117.9,117.9,118,114,118,7345550,117.39999,0.0155
2015-05-21,2015-05-26,0,116.1,116.2,116.4,112.6,116.6,7286696,840861387,115.39679808,116.1,116.2,116.4,112.6,116.6,7286696,115.3968,0.01753
2015-05-20,2015-05-22,0,114.1,113.7,114.1,113.7,115.3,3150618,361033330,114.59127384,114.1,113.7,114.1,113.7,115.3,3150618,114.59127,-0.0061
2015-05-19,2015-05-21,0,114.8,114.5,114.8,112.5,115,2053783,235222940,114.53154496,114.8,114.5,114.8,112.5,115,2053783,114.53154,0.00879
2015-05-18,2015-05-20,0,113.8,113.4,113.8,112.1,115,3992731,454204406,113.75782791,113.8,113.4,113.8,112.1,115,3992731,113.75783,-0.01215
2015-05-15,2015-05-19,0,115.2,114.7,115.2,111.8,115.6,6493215,741352262,114.17337359,115.2,114.7,115.2,111.8,115.6,6493215,114.17337,0.04253
2015-05-14,2015-05-18,0,110.5,110.3,110.6,109.4,111.4,2165119,239256044,110.50480089,110.5,110.3,110.6,109.4,111.4,2165119,110.5048,0.00181
2015-05-13,2015-05-15,0,110.3,110.3,110.7,109.5,111.4,3360413,370775145,110.33618338,110.3,110.3,110.7,109.5,111.4,3360413,110.33618,-0.00271
2015-05-12,2015-05-14,0,110.6,110.5,111,110.4,111.6,2325252,258016041,110.96261437,110.6,110.5,111,110.4,111.6,2325252,110.96261,-0.00181
2015-05-11,2015-05-13,0,110.8,110.6,111.1,110.1,113,3188331,353789775,110.96394164,110.8,110.6,111.1,110.1,113,3188331,110.96394,-0.00539
2015-05-08,2015-05-12,0,111.4,111.2,111.5,110.3,111.9,2855056,317589988,111.23774385,111.4,111.2,111.5,110.3,111.9,2855056,111.23774,0.01735
2015-05-07,2015-05-11,0,109.5,109.5,109.8,108.7,112,4843202,532440511,109.93563989,109.5,109.5,109.8,108.7,112,4843202,109.93564,-0.0258
2015-05-06,2015-05-08,0,112.4,112.3,112.8,112.3,113.9,2926777,330897193,113.05855998,112.4,112.3,112.8,112.3,113.9,2926777,113.05856,-0.00619
2015-05-05,2015-05-07,0,113.1,112.9,113.1,112.4,116,3801315,432917243,113.88617965,113.1,112.9,113.1,112.4,116,3801315,113.88618,-0.01993
2015-05-04,2015-05-06,0,115.4,115.3,115.4,114.1,115.5,4114372,473049466,114.97488948,115.4,115.3,115.4,114.1,115.5,4114372,114.97489,0.01051
2015-04-30,2015-05-05,0,114.2,114,114.9,113.5,114.9,4010937,458395212,114.28631564,114.2,114,114.9,113.5,114.9,4010937,114.28632,-0.00262
2015-04-29,2015-05-04,0,114.5,114.3,114.5,113.4,115.5,6385641,729168787,114.18881628,114.5,114.3,114.5,113.4,115.5,6385641,114.18882,0.00263
2015-04-28,2015-04-30,0,114.2,114,114.2,113.3,116,5262793,603082427,114.5936059,114.2,114,114.2,113.3,116,5262793,114.59361,-0.00954
2015-04-27,2015-04-29,0,115.3,114.9,115.5,114.3,115.6,4441799,510397632,114.90786323,115.3,114.9,115.5,114.3,115.6,4441799,114.90786,0.00611
2015-04-24,2015-04-28,0,114.6,114.5,114.8,112.2,114.8,4108557,464842423,113.14006913,114.6,114.5,114.8,112.2,114.8,4108557,113.14007,0.02048
2015-04-23,2015-04-27,0,112.3,112.3,112.8,112.3,113.9,4784422,541373882,113.15345553,112.3,112.3,112.8,112.3,113.9,4784422,113.15346,-0.01578
2015-04-22,2015-04-24,0,114.1,114.1,114.4,113.4,114.5,4209856,480069385,114.03463325,114.1,114.1,114.4,113.4,114.5,4209856,114.03463,-0.00175
2015-04-21,2015-04-23,0,114.3,114.1,114.5,111.2,114.8,8434315,952469289,112.92787725,114.3,114.1,114.5,111.2,114.8,8434315,112.92788,0.02236
2015-04-20,2015-04-22,1,0,0,0,0,0,0,0,0,111.8,0,0,0,0,0,0,0
2015-04-17,2015-04-21,0,111.8,111.5,112,111.3,113,6813009,762933097,111.98181259,111.8,111.5,112,111.3,113,6813009,111.98181,-0.00974
2015-04-16,2015-04-20,0,112.9,112.7,113.2,111.7,114,4154356,469004137,112.89454659,112.9,112.7,113.2,111.7,114,4154356,112.89455,-0.00704
2015-04-15,2015-04-17,0,113.7,113.7,114.1,113.6,117,5990730,687510630,114.76241293,113.7,113.7,114.1,113.6,117,5990730,114.76241,-0.01729
2015-04-14,2015-04-16,0,115.7,115.7,115.9,114,116.4,6461171,745294792,115.34980145,115.7,115.7,115.9,114,116.4,6461171,115.3498,-0.00942
2015-04-13,2015-04-15,0,116.8,116.6,117.1,113.5,117.1,9464783,1092390096,115.4162854,116.8,116.6,117.1,113.5,117.1,9464783,115.41629,0.02726
2015-04-10,2015-04-14,0,113.7,113.3,113.8,111.4,113.8,9654801,1091163394,113.01769907,113.7,113.3,113.8,111.4,113.8,9654801,113.0177,0.02065
2015-04-09,2015-04-13,0,111.4,111.2,111.7,105.1,111.7,12542758,1371101558,109.31420011,111.4,111.2,111.7,105.1,111.7,12542758,109.3142,0.04015
2015-04-08,2015-04-10,0,107.1,107,107.3,106.4,109.5,9746744,1052843695,108.02004187,107.1,107,107.3,106.4,109.5,9746744,108.02004,-0.01472
2015-04-02,2015-04-09,0,108.7,108.6,108.7,108.3,109,2877217,312747027,108.69775446,108.7,108.6,108.7,108.3,109,2877217,108.69775,0.00277
2015-04-01,2015-04-08,0,108.4,108,108.1,107.3,108.6,3710681,401922765,108.31509499,108.4,108,108.1,107.3,108.6,3710681,108.31509,0.00743
2015-03-31,2015-04-02,0,107.6,107.5,107.6,106.6,108.6,6179658,664462141,107.52409616,107.6,107.5,107.6,106.6,108.6,6179658,107.5241,-0.00646
2015-03-30,2015-04-01,0,108.3,108.1,108.2,107,108.4,5991343,646461605,107.89928151,108.3,108.1,108.2,107,108.4,5991343,107.89928,0.00932
2015-03-27,2015-03-31,0,107.3,107.2,107.3,106.3,107.4,3330065,356571757,107.07651562,107.3,107.2,107.3,106.3,107.4,3330065,107.07652,0.0028
2015-03-26,2015-03-30,0,107,106.4,107.1,105.1,107.5,3900585,416691915,106.82805656,107,106.4,107.1,105.1,107.5,3900585,106.82806,0.0123
2015-03-25,2015-03-27,0,105.7,105.5,105.9,103.1,105.9,4649494,490622659,105.52173183,105.7,105.5,105.9,103.1,105.9,4649494,105.52173,0.02027
2015-03-24,2015-03-26,0,103.6,103.6,104.1,103,104.1,2672653,276929236,103.61585885,103.6,103.6,104.1,103,104.1,2672653,103.61586,0.00193
2015-03-23,2015-03-25,0,103.4,103.3,103.4,102.5,105.5,3381991,349261254,103.27089989,103.4,103.3,103.4,102.5,105.5,3381991,103.2709,-0.00385
2015-03-20,2015-03-24,0,103.8,103.7,104,103.6,104.8,2824235,294233122,104.18152951,103.8,103.7,104,103.6,104.8,2824235,104.18153,-0.01049
2015-03-19,2015-03-23,0,104.9,104.8,104.9,103.6,105.4,4631955,485650940,104.84794002,104.9,104.8,104.9,103.6,105.4,4631955,104.84794,0.00962
2015-03-18,2015-03-20,0,103.9,103.7,104.2,103.5,105,6044170,630588280,104.33000395,103.9,103.7,104.2,103.5,105,6044170,104.33,0.00581
2015-03-17,2015-03-19,1,0,0,0,0,0,0,0,0,103.3,0,0,0,0,0,0,0
2015-03-16,2015-03-18,0,103.3,103.2,103.4,103.1,104.5,2401956,248648509,103.51917729,103.3,103.2,103.4,103.1,104.5,2401956,103.51918,-0.01001
2015-03-13,2015-03-17,0,106.1,106,106.4,105.2,107.6,6176851,656214698,106.23774121,104.345,104.24665,104.64004,103.45988,105.82019,6280741,104.48046,-0.01302
2015-03-12,2015-03-16,0,107.5,107.2,107.5,105.7,107.9,3940630,423088880,107.36579684,105.72184,105.4268,105.72184,103.95161,106.11523,4006908,105.58986,0
2015-03-11,2015-03-13,0,107.5,107.2,107.3,105.5,107.5,4742311,507119621,106.9351253,105.72184,105.4268,105.52515,103.75492,105.72184,4822073,105.16631,0.01896
2015-03-10,2015-03-12,0,105.5,105.5,105.7,105,106.5,4939261,521949703,105.67364288,103.75492,103.75492,103.95161,103.2632,104.73838,5022335,103.9257,-0.00095
2015-03-09,2015-03-11,0,105.6,105.4,105.7,104.4,105.7,5296886,557960253,105.33741013,103.85327,103.65658,103.95161,102.67312,103.95161,5385975,103.59502,0.0019
2015-03-06,2015-03-10,0,105.4,105.2,105.5,104.7,105.8,4135274,435404235,105.29029878,103.65658,103.45988,103.75492,102.96815,104.04997,4204826,103.54869,-0.00095
2015-03-05,2015-03-09,0,105.5,105.4,105.7,105,106.3,3740251,394250398,105.40747078,103.75492,103.65658,103.95161,103.2632,104.54169,3803159,103.66393,-0.00939
2015-03-04,2015-03-06,0,106.5,106.2,106.7,105.8,108,4222701,451533591,106.93004099,104.73838,104.44334,104.93507,104.04997,106.21357,4293723,105.16131,-0.00838
2015-03-03,2015-03-05,0,107.4,107.2,107.6,107,108.1,6293145,677290020,107.62345695,105.6235,105.4268,105.82019,105.23011,106.31192,6398991,105.84326,0.00093
2015-03-02,2015-03-04,0,107.3,107.3,107.4,106.1,107.7,5990992,642247167,107.20214065,105.52515,105.52515,105.6235,104.345,105.91853,6091756,105.42891,0.01036
2015-02-27,2015-03-03,0,106.2,106,106.6,106,107.3,9442275,1008514105,106.80838093,104.44334,104.24665,104.83673,104.24665,105.52515,9601087,105.04166,0.00664
2015-02-26,2015-03-02,0,105.5,105.4,105.6,104.4,105.8,4529767,476090794,105.10271146,103.75492,103.65658,103.85327,102.67312,104.04997,4605954,103.36421,-0.00095
