atDate,settleDate,susp,closing,bid,ask,low,high,vol,turn,VWAP,adjClose,adjBid,adjAsk,adjLow,adjHigh,adjVol,adjVWAP,totalRet
2016-10-19,2016-10-21,0,6.51,6.5,6.51,6.46,6.61,1181008,7733661,6.54835615,6.51,6.5,6.51,6.46,6.61,1181008,6.54836,0.00463
2016-10-18,2016-10-20,0,6.48,6.48,6.5,6.43,6.6,783145,5078620,6.48490382,6.48,6.48,6.5,6.43,6.6,783145,6.4849,-0.0122
2016-10-17,2016-10-19,0,6.56,6.52,6.56,6.51,6.64,271304,1775355,6.54378483,6.56,6.52,6.56,6.51,6.64,271304,6.54378,-0.01056
2016-10-14,2016-10-18,0,6.63,6.6,6.63,6.51,6.66,816104,5376406,6.58789321,6.63,6.6,6.63,6.51,6.66,816104,6.58789,0.01221
2016-10-13,2016-10-17,0,6.55,6.51,6.55,6.5,6.69,898225,5864480,6.52896546,6.55,6.51,6.55,6.5,6.69,898225,6.52897,-0.01504
2016-10-12,2016-10-14,0,6.65,6.64,6.65,6.57,6.67,605074,4010324,6.62782403,6.65,6.64,6.65,6.57,6.67,605074,6.62782,0.01064
2016-10-11,2016-10-13,0,6.58,6.54,6.58,6.53,6.74,979831,6470500,6.60368982,6.58,6.54,6.58,6.53,6.74,979831,6.60369,-0.01497
2016-10-07,2016-10-12,0,6.68,6.67,6.68,6.67,6.79,429611,2880689,6.70534274,6.68,6.67,6.68,6.67,6.79,429611,6.70534,-0.01183
2016-10-06,2016-10-11,0,6.76,6.73,6.76,6.62,6.76,2085867,13929206,6.67789749,6.76,6.73,6.76,6.62,6.76,2085867,6.6779,0.02115
2016-10-05,2016-10-07,0,6.62,6.58,6.62,6.52,6.68,1308889,8637784,6.59932508,6.62,6.58,6.62,6.52,6.68,1308889,6.59933,0.00151
2016-10-04,2016-10-06,0,6.61,6.61,6.62,6.55,6.7,2698088,17830798,6.60867918,6.61,6.61,6.62,6.55,6.7,2698088,6.60868,0.00303
2016-10-03,2016-10-05,0,6.59,6.58,6.59,6.37,6.71,3032079,19931049,6.5733937,6.59,6.58,6.59,6.37,6.71,3032079,6.57339,0.04769
2016-09-30,2016-10-04,0,6.29,6.29,6.33,6.29,6.52,3097700,19729250,6.36899958,6.29,6.29,6.33,6.29,6.52,3097700,6.369,-0.03675
2016-09-29,2016-10-03,0,6.53,6.53,6.56,6.51,6.56,1472243,9627844,6.53957533,6.53,6.53,6.56,6.51,6.56,1472243,6.53958,0.00772
2016-09-28,2016-09-30,0,6.48,6.47,6.48,6.38,6.48,1639700,10565378,6.44348234,6.48,6.47,6.48,6.38,6.48,1639700,6.44348,-0.00461
2016-09-27,2016-09-29,0,6.51,6.47,6.51,6.35,6.53,965576,6251305,6.47417189,6.51,6.47,6.51,6.35,6.53,965576,6.47417,0.00774
2016-09-26,2016-09-28,0,6.46,6.45,6.46,6.45,6.8,2391868,15593803,6.51950818,6.46,6.45,6.46,6.45,6.8,2391868,6.51951,-0.03438
2016-09-23,2016-09-27,0,6.69,6.68,6.69,6.6,6.84,2808300,18884085,6.72438308,6.69,6.68,6.69,6.6,6.84,2808300,6.72438,-0.01906
2016-09-22,2016-09-26,0,6.82,6.82,6.86,6.81,7.11,1885843,13054908,6.92258475,6.82,6.82,6.86,6.81,7.11,1885843,6.92258,-0.0271
2016-09-21,2016-09-23,0,7.01,7.01,7.02,6.86,7.16,7203868,50766983,7.04718396,7.01,7.01,7.02,6.86,7.16,7203868,7.04718,0.04315
2016-09-20,2016-09-22,0,6.72,6.71,6.72,6.68,6.9,973712,6584967,6.76274607,6.72,6.71,6.72,6.68,6.9,973712,6.76275,-0.00739
2016-09-19,2016-09-21,0,6.77,6.77,6.78,6.67,6.89,943804,6444327,6.82803527,6.77,6.77,6.78,6.67,6.89,943804,6.82804,0.00445
2016-09-15,2016-09-20,0,6.74,6.69,6.74,6.65,6.8,738813,4959997,6.71346741,6.74,6.69,6.74,6.65,6.8,738813,6.71347,0.00747
