atDate,settleDate,susp,closing,bid,ask,low,high,vol,turn,VWAP,adjClose,adjBid,adjAsk,adjLow,adjHigh,adjVol,adjVWAP,totalRet
2016-10-19,2016-10-21,0,11.18,11.18,11.2,11.14,11.38,4376319,49146713,11.23014867,11.18,11.18,11.2,11.14,11.38,4376319,11.23015,-0.00534
2016-10-18,2016-10-20,0,11.24,11.22,11.24,11.06,11.28,9053579,101333132,11.19260483,11.24,11.22,11.24,11.06,11.28,9053579,11.1926,0.01627
2016-10-17,2016-10-19,0,11.06,11.02,11.06,11,11.2,3253601,35988867,11.06124168,11.06,11.02,11.06,11,11.2,3253601,11.06124,-0.00718
2016-10-14,2016-10-18,0,11.14,11.14,11.18,11.02,11.18,6017829,66988585,11.13168636,11.14,11.14,11.18,11.02,11.18,6017829,11.13169,0.01273
2016-10-13,2016-10-17,0,11,10.98,11,10.96,11.2,12899630,142156137,11.02017166,11,10.98,11,10.96,11.2,12899630,11.02017,-0.00901
2016-10-12,2016-10-14,0,11.1,11.1,11.12,11.02,11.22,13778161,152689725,11.08201051,11.1,11.1,11.12,11.02,11.22,13778161,11.08201,-0.0107
2016-10-11,2016-10-13,0,11.22,11.22,11.24,11.1,11.46,7835841,87805907,11.20567748,11.22,11.22,11.24,11.1,11.46,7835841,11.20568,-0.01579
2016-10-07,2016-10-12,0,11.4,11.38,11.4,11.28,11.48,6578260,74768973,11.36607142,11.4,11.38,11.4,11.28,11.48,6578260,11.36607,-0.0035
2016-10-06,2016-10-11,0,11.44,11.42,11.44,11.3,11.5,11210612,128030315,11.42045724,11.44,11.42,11.44,11.3,11.5,11210612,11.42046,0.00351
2016-10-05,2016-10-07,0,11.4,11.38,11.4,11.16,11.42,8929809,101296804,11.34366972,11.4,11.38,11.4,11.16,11.42,8929809,11.34367,0.01604
2016-10-04,2016-10-06,0,11.22,11.2,11.22,11.02,11.22,7921310,88222124,11.13731491,11.22,11.2,11.22,11.02,11.22,7921310,11.13731,0.00538
2016-10-03,2016-10-05,0,11.16,11.16,11.18,11.1,11.32,6014910,67328142,11.19354105,11.16,11.16,11.18,11.1,11.32,6014910,11.19354,0.00904
2016-09-30,2016-10-04,0,11.06,11.06,11.08,11.04,11.28,9296196,103294913,11.11152486,11.06,11.06,11.08,11.04,11.28,9296196,11.11152,-0.02297
2016-09-29,2016-10-03,0,11.32,11.32,11.34,11.2,11.38,7793712,88095385,11.3033924,11.32,11.32,11.34,11.2,11.38,7793712,11.30339,0.01434
2016-09-28,2016-09-30,0,11.16,11.16,11.18,11.08,11.24,7522625,83646678,11.11934704,11.16,11.16,11.18,11.08,11.24,7522625,11.11935,-0.00357
2016-09-27,2016-09-29,0,11.2,11.18,11.2,11.14,11.32,11722834,131144192,11.18707234,11.2,11.18,11.2,11.14,11.32,11722834,11.18707,-0.00356
2016-09-26,2016-09-28,0,11.24,11.22,11.24,11.12,11.44,14686324,164964035,11.23249324,11.24,11.22,11.24,11.12,11.44,14686324,11.23249,-0.0192
2016-09-23,2016-09-27,0,11.46,11.44,11.46,11.4,11.7,12734703,146530244,11.5063731,11.46,11.44,11.46,11.4,11.7,12734703,11.50637,-0.01207
2016-09-22,2016-09-26,0,11.6,11.6,11.64,11.56,11.8,9761587,114102694,11.68894914,11.6,11.6,11.64,11.56,11.8,9761587,11.68895,0.0052
2016-09-21,2016-09-23,0,11.54,11.54,11.56,11.5,11.64,12872082,148919511,11.56918601,11.54,11.54,11.56,11.5,11.64,12872082,11.56919,-0.00345
2016-09-20,2016-09-22,0,11.58,11.56,11.58,11.5,11.7,12437527,143677652,11.55194694,11.58,11.56,11.58,11.5,11.7,12437527,11.55195,-0.01026
2016-09-19,2016-09-21,0,11.7,11.68,11.7,11.54,11.82,12524991,145726482,11.63485722,11.7,11.68,11.7,11.54,11.82,12524991,11.63486,0.00343
2016-09-15,2016-09-20,0,11.66,11.66,11.68,11.64,11.8,13743527,160531197,11.6804949,11.66,11.66,11.68,11.64,11.8,13743527,11.68049,-0.00171
2016-09-14,2016-09-19,0,11.68,11.66,11.68,11.52,11.94,16661448,194174492,11.65411866,11.68,11.66,11.68,11.52,11.94,16661448,11.65412,-0.0068
2016-09-13,2016-09-15,0,11.86,11.86,11.88,11.78,12.16,13287909,158566247,11.93312259,11.76,11.76,11.77983,11.68067,12.05747,13400901,11.83251,-0.01167
2016-09-12,2016-09-14,0,12,12,12.02,11.96,12.28,16130832,194370139,12.04960407,11.89882,11.89882,11.91865,11.85916,12.17646,16267999,11.94801,-0.03537
